src,dst,timestamp,date
323,367,2004-05-19 03:35:18,2004-05-19
430,857,2004-05-19 03:36:13,2004-05-19
617,734,2004-05-19 03:36:38,2004-05-19
1072,103,2004-05-19 03:36:48,2004-05-19
430,32,2004-05-19 03:36:56,2004-05-19
1004,1103,2004-05-19 03:38:23,2004-05-19
1004,1072,2004-05-19 03:39:36,2004-05-19
734,617,2004-05-19 03:40:48,2004-05-19
679,1083,2004-05-19 03:41:17,2004-05-19
430,598,2004-05-19 03:41:25,2004-05-19
617,734,2004-05-19 03:41:51,2004-05-19
734,617,2004-05-19 03:42:59,2004-05-19
199,598,2004-05-19 03:43:22,2004-05-19
367,323,2004-05-19 03:43:48,2004-05-19
431,617,2004-05-19 03:43:53,2004-05-19
367,323,2004-05-19 03:44:06,2004-05-19
617,734,2004-05-19 03:45:20,2004-05-19
697,870,2004-05-19 03:45:49,2004-05-19
734,617,2004-05-19 03:45:51,2004-05-19
337,272,2004-05-19 03:46:36,2004-05-19
734,617,2004-05-19 03:46:39,2004-05-19
337,263,2004-05-19 03:47:13,2004-05-19
617,734,2004-05-19 03:47:21,2004-05-19
870,697,2004-05-19 03:47:30,2004-05-19
342,1039,2004-05-19 03:47:55,2004-05-19
272,337,2004-05-19 03:48:13,2004-05-19
272,337,2004-05-19 03:48:47,2004-05-19
704,617,2004-05-19 03:49:34,2004-05-19
199,509,2004-05-19 03:49:57,2004-05-19
323,367,2004-05-19 03:50:06,2004-05-19
939,1021,2004-05-19 03:50:13,2004-05-19
697,870,2004-05-19 03:50:53,2004-05-19
175,224,2004-05-19 03:50:54,2004-05-19
367,323,2004-05-19 03:51:01,2004-05-19
9,1132,2004-05-19 03:51:30,2004-05-19
9,1132,2004-05-19 03:51:42,2004-05-19
302,654,2004-05-19 03:51:47,2004-05-19
1004,60,2004-05-19 03:51:56,2004-05-19
9,1132,2004-05-19 03:51:56,2004-05-19
1018,41,2004-05-19 03:52:08,2004-05-19
323,367,2004-05-19 03:52:17,2004-05-19
777,405,2004-05-19 03:52:28,2004-05-19
41,1018,2004-05-19 03:53:03,2004-05-19
199,1139,2004-05-19 03:53:03,2004-05-19
1018,41,2004-05-19 03:53:38,2004-05-19
520,1168,2004-05-19 03:54:12,2004-05-19
755,50,2004-05-19 03:55:05,2004-05-19
617,1171,2004-05-19 03:55:16,2004-05-19
41,1018,2004-05-19 03:55:42,2004-05-19
1004,302,2004-05-19 03:56:34,2004-05-19
1018,41,2004-05-19 03:56:36,2004-05-19
244,142,2004-05-19 03:57:04,2004-05-19
1018,697,2004-05-19 03:57:15,2004-05-19
302,1004,2004-05-19 03:57:56,2004-05-19
8,32,2004-05-19 03:58:32,2004-05-19
41,1018,2004-05-19 03:58:34,2004-05-19
1004,302,2004-05-19 03:59:09,2004-05-19
697,1018,2004-05-19 04:01:04,2004-05-19
1113,437,2004-05-19 04:01:36,2004-05-19
342,1039,2004-05-19 04:01:48,2004-05-19
654,302,2004-05-19 04:02:36,2004-05-19
1172,1173,2004-05-19 04:04:16,2004-05-19
302,654,2004-05-19 04:04:24,2004-05-19
654,302,2004-05-19 04:06:22,2004-05-19
302,654,2004-05-19 04:07:48,2004-05-19
523,308,2004-05-19 04:08:06,2004-05-19
881,853,2004-05-19 04:08:43,2004-05-19
1018,1173,2004-05-19 04:09:35,2004-05-19
302,1174,2004-05-19 04:09:38,2004-05-19
654,302,2004-05-19 04:09:56,2004-05-19
302,654,2004-05-19 04:11:06,2004-05-19
654,302,2004-05-19 04:11:41,2004-05-19
477,317,2004-05-19 04:12:41,2004-05-19
1137,1127,2004-05-19 04:12:42,2004-05-19
67,683,2004-05-19 04:13:04,2004-05-19
697,469,2004-05-19 04:13:17,2004-05-19
498,105,2004-05-19 04:13:21,2004-05-19
477,526,2004-05-19 04:13:42,2004-05-19
469,697,2004-05-19 04:15:01,2004-05-19
1113,101,2004-05-19 04:15:12,2004-05-19
654,498,2004-05-19 04:16:32,2004-05-19
498,654,2004-05-19 04:17:22,2004-05-19
498,654,2004-05-19 04:17:48,2004-05-19
423,1039,2004-05-19 04:17:52,2004-05-19
1128,1034,2004-05-19 04:18:38,2004-05-19
654,498,2004-05-19 04:19:40,2004-05-19
569,372,2004-05-19 04:20:04,2004-05-19
654,498,2004-05-19 04:20:08,2004-05-19
498,654,2004-05-19 04:20:34,2004-05-19
654,498,2004-05-19 04:22:14,2004-05-19
498,378,2004-05-19 04:22:21,2004-05-19
1043,454,2004-05-19 04:23:14,2004-05-19
950,840,2004-05-19 04:23:21,2004-05-19
777,908,2004-05-19 04:25:22,2004-05-19
454,1043,2004-05-19 04:25:23,2004-05-19
1174,302,2004-05-19 04:26:58,2004-05-19
1043,454,2004-05-19 04:27:16,2004-05-19
1136,950,2004-05-19 04:28:03,2004-05-19
1018,697,2004-05-19 04:28:09,2004-05-19
712,1042,2004-05-19 04:28:21,2004-05-19
638,105,2004-05-19 04:29:06,2004-05-19
1043,454,2004-05-19 04:30:20,2004-05-19
840,176,2004-05-19 04:31:17,2004-05-19
840,199,2004-05-19 04:31:37,2004-05-19
840,950,2004-05-19 04:31:46,2004-05-19
638,1175,2004-05-19 04:32:37,2004-05-19
1110,658,2004-05-19 04:32:57,2004-05-19
193,302,2004-05-19 04:33:30,2004-05-19
9,617,2004-05-19 04:34:57,2004-05-19
376,212,2004-05-19 04:35:27,2004-05-19
856,122,2004-05-19 04:35:29,2004-05-19
302,193,2004-05-19 04:36:24,2004-05-19
536,423,2004-05-19 04:37:12,2004-05-19
856,1176,2004-05-19 04:37:18,2004-05-19
638,726,2004-05-19 04:37:29,2004-05-19
536,884,2004-05-19 04:37:35,2004-05-19
454,1043,2004-05-19 04:37:46,2004-05-19
263,337,2004-05-19 04:38:01,2004-05-19
638,590,2004-05-19 04:39:04,2004-05-19
308,523,2004-05-19 04:39:46,2004-05-19
856,7,2004-05-19 04:39:58,2004-05-19
884,536,2004-05-19 04:40:38,2004-05-19
725,1132,2004-05-19 04:41:05,2004-05-19
638,462,2004-05-19 04:42:16,2004-05-19
1113,840,2004-05-19 04:42:16,2004-05-19
638,726,2004-05-19 04:42:35,2004-05-19
1043,454,2004-05-19 04:42:42,2004-05-19
212,376,2004-05-19 04:42:45,2004-05-19
193,658,2004-05-19 04:43:11,2004-05-19
212,6,2004-05-19 04:43:15,2004-05-19
1113,840,2004-05-19 04:44:11,2004-05-19
454,1043,2004-05-19 04:44:24,2004-05-19
176,840,2004-05-19 04:44:38,2004-05-19
212,6,2004-05-19 04:44:56,2004-05-19
1136,50,2004-05-19 04:45:10,2004-05-19
396,191,2004-05-19 04:46:13,2004-05-19
1113,840,2004-05-19 04:46:29,2004-05-19
1043,454,2004-05-19 04:47:40,2004-05-19
1113,815,2004-05-19 04:48:26,2004-05-19
378,498,2004-05-19 04:48:26,2004-05-19
396,400,2004-05-19 04:48:41,2004-05-19
1034,711,2004-05-19 04:48:42,2004-05-19
378,396,2004-05-19 04:48:45,2004-05-19
720,679,2004-05-19 04:49:08,2004-05-19
726,992,2004-05-19 04:49:11,2004-05-19
536,884,2004-05-19 04:49:25,2004-05-19
483,193,2004-05-19 04:49:37,2004-05-19
396,378,2004-05-19 04:49:37,2004-05-19
638,726,2004-05-19 04:53:15,2004-05-19
638,462,2004-05-19 04:53:38,2004-05-19
638,881,2004-05-19 04:53:52,2004-05-19
884,536,2004-05-19 04:53:54,2004-05-19
9,142,2004-05-19 04:55:43,2004-05-19
652,954,2004-05-19 04:56:15,2004-05-19
483,193,2004-05-19 04:57:35,2004-05-19
498,378,2004-05-19 04:57:58,2004-05-19
840,142,2004-05-19 04:58:05,2004-05-19
121,495,2004-05-19 04:59:00,2004-05-19
532,536,2004-05-19 04:59:06,2004-05-19
378,396,2004-05-19 04:59:25,2004-05-19
679,720,2004-05-19 04:59:28,2004-05-19
378,396,2004-05-19 04:59:55,2004-05-19
881,498,2004-05-19 05:00:33,2004-05-19
638,462,2004-05-19 05:00:48,2004-05-19
378,498,2004-05-19 05:01:20,2004-05-19
536,532,2004-05-19 05:02:43,2004-05-19
498,881,2004-05-19 05:02:54,2004-05-19
726,308,2004-05-19 05:03:10,2004-05-19
498,378,2004-05-19 05:03:30,2004-05-19
32,8,2004-05-19 05:03:34,2004-05-19
536,884,2004-05-19 05:03:59,2004-05-19
308,726,2004-05-19 05:04:03,2004-05-19
638,462,2004-05-19 05:04:30,2004-05-19
308,422,2004-05-19 05:04:58,2004-05-19
415,997,2004-05-19 05:06:06,2004-05-19
532,536,2004-05-19 05:06:11,2004-05-19
103,617,2004-05-19 05:06:23,2004-05-19
68,495,2004-05-19 05:07:32,2004-05-19
536,532,2004-05-19 05:07:35,2004-05-19
378,498,2004-05-19 05:10:17,2004-05-19
342,1039,2004-05-19 05:11:06,2004-05-19
323,557,2004-05-19 05:11:52,2004-05-19
638,726,2004-05-19 05:11:54,2004-05-19
323,1036,2004-05-19 05:12:56,2004-05-19
1132,950,2004-05-19 05:13:06,2004-05-19
281,308,2004-05-19 05:13:41,2004-05-19
396,378,2004-05-19 05:13:50,2004-05-19
323,632,2004-05-19 05:14:09,2004-05-19
396,378,2004-05-19 05:14:18,2004-05-19
297,1001,2004-05-19 05:14:45,2004-05-19
532,536,2004-05-19 05:14:57,2004-05-19
753,652,2004-05-19 05:14:59,2004-05-19
753,687,2004-05-19 05:15:08,2004-05-19
396,378,2004-05-19 05:15:09,2004-05-19
323,753,2004-05-19 05:15:25,2004-05-19
638,1124,2004-05-19 05:15:45,2004-05-19
681,617,2004-05-19 05:16:26,2004-05-19
1001,297,2004-05-19 05:16:46,2004-05-19
1132,725,2004-05-19 05:17:00,2004-05-19
638,753,2004-05-19 05:17:20,2004-05-19
884,536,2004-05-19 05:17:27,2004-05-19
103,840,2004-05-19 05:17:32,2004-05-19
297,1001,2004-05-19 05:18:02,2004-05-19
378,396,2004-05-19 05:18:03,2004-05-19
753,638,2004-05-19 05:18:09,2004-05-19
681,758,2004-05-19 05:18:31,2004-05-19
498,378,2004-05-19 05:18:40,2004-05-19
561,1175,2004-05-19 05:18:44,2004-05-19
536,884,2004-05-19 05:18:58,2004-05-19
536,532,2004-05-19 05:19:10,2004-05-19
638,753,2004-05-19 05:19:19,2004-05-19
342,638,2004-05-19 05:19:22,2004-05-19
1087,341,2004-05-19 05:19:49,2004-05-19
323,339,2004-05-19 05:19:52,2004-05-19
378,396,2004-05-19 05:20:26,2004-05-19
396,378,2004-05-19 05:20:27,2004-05-19
323,557,2004-05-19 05:20:31,2004-05-19
1023,734,2004-05-19 05:21:12,2004-05-19
254,654,2004-05-19 05:21:12,2004-05-19
720,679,2004-05-19 05:21:26,2004-05-19
297,1001,2004-05-19 05:22:06,2004-05-19
254,378,2004-05-19 05:22:15,2004-05-19
1087,595,2004-05-19 05:22:19,2004-05-19
323,557,2004-05-19 05:22:20,2004-05-19
681,513,2004-05-19 05:22:32,2004-05-19
840,103,2004-05-19 05:22:37,2004-05-19
1045,654,2004-05-19 05:22:38,2004-05-19
30,161,2004-05-19 05:22:47,2004-05-19
323,557,2004-05-19 05:23:17,2004-05-19
30,679,2004-05-19 05:23:53,2004-05-19
249,297,2004-05-19 05:24:10,2004-05-19
1113,638,2004-05-19 05:24:56,2004-05-19
297,1001,2004-05-19 05:24:57,2004-05-19
323,557,2004-05-19 05:25:24,2004-05-19
483,193,2004-05-19 05:25:46,2004-05-19
378,254,2004-05-19 05:25:54,2004-05-19
840,254,2004-05-19 05:27:01,2004-05-19
1087,595,2004-05-19 05:27:04,2004-05-19
739,105,2004-05-19 05:27:09,2004-05-19
68,638,2004-05-19 05:27:16,2004-05-19
378,396,2004-05-19 05:27:19,2004-05-19
378,396,2004-05-19 05:27:38,2004-05-19
1113,396,2004-05-19 05:27:57,2004-05-19
739,781,2004-05-19 05:27:57,2004-05-19
323,557,2004-05-19 05:29:31,2004-05-19
378,498,2004-05-19 05:29:54,2004-05-19
561,1177,2004-05-19 05:29:56,2004-05-19
726,638,2004-05-19 05:29:57,2004-05-19
396,378,2004-05-19 05:30:37,2004-05-19
323,557,2004-05-19 05:31:25,2004-05-19
297,640,2004-05-19 05:31:38,2004-05-19
1113,396,2004-05-19 05:31:47,2004-05-19
483,193,2004-05-19 05:32:33,2004-05-19
323,557,2004-05-19 05:32:44,2004-05-19
378,396,2004-05-19 05:32:49,2004-05-19
396,378,2004-05-19 05:33:38,2004-05-19
332,840,2004-05-19 05:33:42,2004-05-19
884,536,2004-05-19 05:33:51,2004-05-19
1093,341,2004-05-19 05:34:24,2004-05-19
34,313,2004-05-19 05:34:45,2004-05-19
536,884,2004-05-19 05:34:47,2004-05-19
308,281,2004-05-19 05:35:33,2004-05-19
193,483,2004-05-19 05:35:41,2004-05-19
396,378,2004-05-19 05:36:35,2004-05-19
249,598,2004-05-19 05:36:41,2004-05-19
323,753,2004-05-19 05:36:43,2004-05-19
332,281,2004-05-19 05:37:01,2004-05-19
281,308,2004-05-19 05:37:26,2004-05-19
281,332,2004-05-19 05:37:46,2004-05-19
523,308,2004-05-19 05:38:34,2004-05-19
308,281,2004-05-19 05:38:43,2004-05-19
103,840,2004-05-19 05:39:00,2004-05-19
142,840,2004-05-19 05:39:19,2004-05-19
483,193,2004-05-19 05:39:34,2004-05-19
884,536,2004-05-19 05:40:39,2004-05-19
378,396,2004-05-19 05:41:11,2004-05-19
332,281,2004-05-19 05:41:13,2004-05-19
498,378,2004-05-19 05:41:19,2004-05-19
332,281,2004-05-19 05:41:27,2004-05-19
378,396,2004-05-19 05:41:33,2004-05-19
142,9,2004-05-19 05:41:33,2004-05-19
281,308,2004-05-19 05:42:09,2004-05-19
378,498,2004-05-19 05:42:15,2004-05-19
142,840,2004-05-19 05:42:18,2004-05-19
1093,1131,2004-05-19 05:42:21,2004-05-19
281,332,2004-05-19 05:42:43,2004-05-19
454,1043,2004-05-19 05:42:45,2004-05-19
249,318,2004-05-19 05:43:24,2004-05-19
378,193,2004-05-19 05:43:30,2004-05-19
332,281,2004-05-19 05:43:49,2004-05-19
308,523,2004-05-19 05:43:51,2004-05-19
308,281,2004-05-19 05:44:46,2004-05-19
308,333,2004-05-19 05:45:10,2004-05-19
396,378,2004-05-19 05:45:26,2004-05-19
1043,454,2004-05-19 05:45:48,2004-05-19
193,378,2004-05-19 05:45:51,2004-05-19
323,557,2004-05-19 05:45:54,2004-05-19
1178,586,2004-05-19 05:46:23,2004-05-19
281,308,2004-05-19 05:46:24,2004-05-19
396,378,2004-05-19 05:46:39,2004-05-19
683,67,2004-05-19 05:46:43,2004-05-19
281,332,2004-05-19 05:47:00,2004-05-19
308,281,2004-05-19 05:47:19,2004-05-19
536,884,2004-05-19 05:47:26,2004-05-19
396,586,2004-05-19 05:47:27,2004-05-19
396,378,2004-05-19 05:47:38,2004-05-19
332,281,2004-05-19 05:48:04,2004-05-19
840,332,2004-05-19 05:48:24,2004-05-19
840,142,2004-05-19 05:49:03,2004-05-19
281,308,2004-05-19 05:49:56,2004-05-19
605,277,2004-05-19 05:50:01,2004-05-19
586,396,2004-05-19 05:50:01,2004-05-19
277,605,2004-05-19 05:50:52,2004-05-19
308,281,2004-05-19 05:50:58,2004-05-19
281,332,2004-05-19 05:51:05,2004-05-19
281,308,2004-05-19 05:51:28,2004-05-19
870,840,2004-05-19 05:52:12,2004-05-19
870,840,2004-05-19 05:52:19,2004-05-19
281,332,2004-05-19 05:52:35,2004-05-19
199,840,2004-05-19 05:52:39,2004-05-19
1136,1132,2004-05-19 05:52:48,2004-05-19
378,586,2004-05-19 05:53:06,2004-05-19
1136,739,2004-05-19 05:53:16,2004-05-19
142,840,2004-05-19 05:53:16,2004-05-19
1136,306,2004-05-19 05:53:26,2004-05-19
396,586,2004-05-19 05:53:32,2004-05-19
308,281,2004-05-19 05:53:37,2004-05-19
378,396,2004-05-19 05:53:54,2004-05-19
454,1043,2004-05-19 05:53:54,2004-05-19
378,396,2004-05-19 05:54:13,2004-05-19
281,308,2004-05-19 05:54:19,2004-05-19
586,378,2004-05-19 05:54:28,2004-05-19
332,281,2004-05-19 05:54:30,2004-05-19
396,378,2004-05-19 05:54:35,2004-05-19
586,396,2004-05-19 05:54:47,2004-05-19
378,193,2004-05-19 05:55:07,2004-05-19
308,281,2004-05-19 05:55:37,2004-05-19
254,840,2004-05-19 05:55:41,2004-05-19
211,525,2004-05-19 05:55:52,2004-05-19
586,396,2004-05-19 05:56:00,2004-05-19
378,396,2004-05-19 05:56:04,2004-05-19
211,103,2004-05-19 05:56:20,2004-05-19
1039,254,2004-05-19 05:56:31,2004-05-19
475,870,2004-05-19 05:57:01,2004-05-19
254,378,2004-05-19 05:57:07,2004-05-19
396,586,2004-05-19 05:57:16,2004-05-19
396,586,2004-05-19 05:57:25,2004-05-19
840,142,2004-05-19 05:57:32,2004-05-19
9,1132,2004-05-19 05:58:00,2004-05-19
396,378,2004-05-19 05:58:10,2004-05-19
254,1039,2004-05-19 05:58:30,2004-05-19
586,396,2004-05-19 05:58:41,2004-05-19
281,332,2004-05-19 05:58:56,2004-05-19
142,840,2004-05-19 05:58:56,2004-05-19
598,249,2004-05-19 05:59:10,2004-05-19
870,475,2004-05-19 05:59:21,2004-05-19
378,396,2004-05-19 05:59:24,2004-05-19
378,586,2004-05-19 06:00:00,2004-05-19
598,1070,2004-05-19 06:00:17,2004-05-19
378,396,2004-05-19 06:00:23,2004-05-19
378,254,2004-05-19 06:00:43,2004-05-19
586,378,2004-05-19 06:00:51,2004-05-19
687,409,2004-05-19 06:01:40,2004-05-19
498,753,2004-05-19 06:02:19,2004-05-19
679,720,2004-05-19 06:02:20,2004-05-19
378,586,2004-05-19 06:02:49,2004-05-19
687,639,2004-05-19 06:03:25,2004-05-19
679,30,2004-05-19 06:03:36,2004-05-19
766,181,2004-05-19 06:03:38,2004-05-19
19,211,2004-05-19 06:03:39,2004-05-19
103,211,2004-05-19 06:03:46,2004-05-19
986,254,2004-05-19 06:04:18,2004-05-19
766,372,2004-05-19 06:04:20,2004-05-19
9,598,2004-05-19 06:04:27,2004-05-19
199,595,2004-05-19 06:04:29,2004-05-19
6,201,2004-05-19 06:04:39,2004-05-19
843,62,2004-05-19 06:05:39,2004-05-19
323,142,2004-05-19 06:05:59,2004-05-19
753,1044,2004-05-19 06:06:11,2004-05-19
753,1044,2004-05-19 06:06:21,2004-05-19
704,6,2004-05-19 06:06:30,2004-05-19
254,378,2004-05-19 06:06:39,2004-05-19
6,794,2004-05-19 06:06:46,2004-05-19
986,254,2004-05-19 06:06:55,2004-05-19
1039,254,2004-05-19 06:06:58,2004-05-19
323,341,2004-05-19 06:07:08,2004-05-19
586,378,2004-05-19 06:07:35,2004-05-19
1043,454,2004-05-19 06:07:36,2004-05-19
596,1179,2004-05-19 06:08:11,2004-05-19
454,1043,2004-05-19 06:09:27,2004-05-19
6,1180,2004-05-19 06:10:05,2004-05-19
1180,6,2004-05-19 06:10:27,2004-05-19
523,308,2004-05-19 06:11:32,2004-05-19
884,536,2004-05-19 06:11:35,2004-05-19
605,277,2004-05-19 06:12:30,2004-05-19
1043,454,2004-05-19 06:12:47,2004-05-19
378,254,2004-05-19 06:13:12,2004-05-19
6,1180,2004-05-19 06:13:32,2004-05-19
142,1121,2004-05-19 06:14:29,2004-05-19
378,586,2004-05-19 06:14:35,2004-05-19
1033,437,2004-05-19 06:14:46,2004-05-19
986,254,2004-05-19 06:15:16,2004-05-19
1180,6,2004-05-19 06:15:26,2004-05-19
332,281,2004-05-19 06:15:42,2004-05-19
454,1043,2004-05-19 06:16:09,2004-05-19
277,605,2004-05-19 06:16:48,2004-05-19
536,884,2004-05-19 06:17:08,2004-05-19
6,90,2004-05-19 06:17:19,2004-05-19
254,1039,2004-05-19 06:17:23,2004-05-19
254,378,2004-05-19 06:17:48,2004-05-19
704,6,2004-05-19 06:17:53,2004-05-19
986,254,2004-05-19 06:18:53,2004-05-19
378,254,2004-05-19 06:19:04,2004-05-19
1180,1031,2004-05-19 06:19:21,2004-05-19
189,712,2004-05-19 06:20:32,2004-05-19
555,802,2004-05-19 06:20:33,2004-05-19
605,277,2004-05-19 06:20:40,2004-05-19
586,378,2004-05-19 06:20:48,2004-05-19
704,1181,2004-05-19 06:21:07,2004-05-19
90,6,2004-05-19 06:21:08,2004-05-19
277,605,2004-05-19 06:21:55,2004-05-19
546,454,2004-05-19 06:22:13,2004-05-19
1043,454,2004-05-19 06:22:39,2004-05-19
1069,878,2004-05-19 06:23:21,2004-05-19
704,1181,2004-05-19 06:23:37,2004-05-19
454,546,2004-05-19 06:23:45,2004-05-19
1039,254,2004-05-19 06:23:45,2004-05-19
454,1043,2004-05-19 06:23:52,2004-05-19
605,277,2004-05-19 06:24:14,2004-05-19
712,189,2004-05-19 06:24:23,2004-05-19
704,6,2004-05-19 06:25:06,2004-05-19
277,605,2004-05-19 06:25:33,2004-05-19
422,308,2004-05-19 06:25:47,2004-05-19
323,642,2004-05-19 06:25:48,2004-05-19
704,1181,2004-05-19 06:25:51,2004-05-19
254,1039,2004-05-19 06:26:05,2004-05-19
679,50,2004-05-19 06:26:11,2004-05-19
1043,454,2004-05-19 06:26:51,2004-05-19
254,378,2004-05-19 06:27:15,2004-05-19
605,277,2004-05-19 06:27:20,2004-05-19
986,254,2004-05-19 06:27:25,2004-05-19
884,536,2004-05-19 06:27:30,2004-05-19
249,1181,2004-05-19 06:27:36,2004-05-19
704,1181,2004-05-19 06:27:43,2004-05-19
277,605,2004-05-19 06:27:47,2004-05-19
536,884,2004-05-19 06:28:07,2004-05-19
1039,254,2004-05-19 06:28:15,2004-05-19
307,341,2004-05-19 06:29:39,2004-05-19
704,1181,2004-05-19 06:29:46,2004-05-19
753,498,2004-05-19 06:29:48,2004-05-19
254,1039,2004-05-19 06:29:50,2004-05-19
454,1043,2004-05-19 06:30:15,2004-05-19
341,307,2004-05-19 06:31:26,2004-05-19
307,341,2004-05-19 06:31:47,2004-05-19
341,323,2004-05-19 06:31:49,2004-05-19
884,536,2004-05-19 06:31:51,2004-05-19
341,307,2004-05-19 06:32:09,2004-05-19
254,277,2004-05-19 06:32:22,2004-05-19
1103,1004,2004-05-19 06:32:29,2004-05-19
307,341,2004-05-19 06:32:59,2004-05-19
341,307,2004-05-19 06:33:14,2004-05-19
1043,454,2004-05-19 06:33:39,2004-05-19
679,30,2004-05-19 06:33:40,2004-05-19
50,679,2004-05-19 06:34:04,2004-05-19
277,254,2004-05-19 06:34:09,2004-05-19
307,341,2004-05-19 06:34:24,2004-05-19
254,277,2004-05-19 06:35:32,2004-05-19
494,454,2004-05-19 06:35:39,2004-05-19
189,712,2004-05-19 06:35:46,2004-05-19
341,307,2004-05-19 06:35:57,2004-05-19
323,341,2004-05-19 06:35:58,2004-05-19
762,1137,2004-05-19 06:36:22,2004-05-19
986,254,2004-05-19 06:36:46,2004-05-19
189,712,2004-05-19 06:37:02,2004-05-19
277,254,2004-05-19 06:37:21,2004-05-19
307,341,2004-05-19 06:37:31,2004-05-19
454,1043,2004-05-19 06:37:32,2004-05-19
679,50,2004-05-19 06:38:05,2004-05-19
341,323,2004-05-19 06:38:12,2004-05-19
712,189,2004-05-19 06:38:36,2004-05-19
341,307,2004-05-19 06:38:55,2004-05-19
712,189,2004-05-19 06:39:21,2004-05-19
189,712,2004-05-19 06:39:31,2004-05-19
1136,341,2004-05-19 06:40:02,2004-05-19
986,254,2004-05-19 06:40:04,2004-05-19
189,712,2004-05-19 06:40:21,2004-05-19
1043,454,2004-05-19 06:40:23,2004-05-19
448,314,2004-05-19 06:40:31,2004-05-19
249,1181,2004-05-19 06:40:32,2004-05-19
307,341,2004-05-19 06:40:45,2004-05-19
189,712,2004-05-19 06:40:56,2004-05-19
323,339,2004-05-19 06:41:29,2004-05-19
1136,341,2004-05-19 06:41:41,2004-05-19
341,307,2004-05-19 06:41:43,2004-05-19
323,341,2004-05-19 06:41:49,2004-05-19
254,277,2004-05-19 06:41:53,2004-05-19
1136,341,2004-05-19 06:42:21,2004-05-19
12,598,2004-05-19 06:42:27,2004-05-19
307,341,2004-05-19 06:42:32,2004-05-19
712,189,2004-05-19 06:42:48,2004-05-19
254,986,2004-05-19 06:42:50,2004-05-19
753,712,2004-05-19 06:43:17,2004-05-19
454,1043,2004-05-19 06:43:27,2004-05-19
712,189,2004-05-19 06:43:28,2004-05-19
986,19,2004-05-19 06:43:31,2004-05-19
19,1069,2004-05-19 06:43:45,2004-05-19
161,679,2004-05-19 06:43:48,2004-05-19
712,753,2004-05-19 06:43:58,2004-05-19
341,323,2004-05-19 06:43:59,2004-05-19
254,1039,2004-05-19 06:43:59,2004-05-19
986,254,2004-05-19 06:44:11,2004-05-19
12,598,2004-05-19 06:44:27,2004-05-19
679,161,2004-05-19 06:44:29,2004-05-19
189,712,2004-05-19 06:44:39,2004-05-19
277,254,2004-05-19 06:44:49,2004-05-19
341,307,2004-05-19 06:45:07,2004-05-19
189,712,2004-05-19 06:45:10,2004-05-19
1043,454,2004-05-19 06:45:14,2004-05-19
1178,679,2004-05-19 06:45:38,2004-05-19
1136,341,2004-05-19 06:45:39,2004-05-19
323,341,2004-05-19 06:45:54,2004-05-19
323,341,2004-05-19 06:46:10,2004-05-19
1178,586,2004-05-19 06:46:22,2004-05-19
189,712,2004-05-19 06:46:26,2004-05-19
161,30,2004-05-19 06:46:28,2004-05-19
1178,679,2004-05-19 06:46:51,2004-05-19
483,34,2004-05-19 06:47:01,2004-05-19
30,679,2004-05-19 06:47:10,2004-05-19
161,679,2004-05-19 06:47:15,2004-05-19
307,341,2004-05-19 06:47:26,2004-05-19
341,323,2004-05-19 06:47:33,2004-05-19
341,307,2004-05-19 06:47:53,2004-05-19
323,341,2004-05-19 06:47:54,2004-05-19
30,161,2004-05-19 06:47:57,2004-05-19
254,277,2004-05-19 06:48:04,2004-05-19
1136,1019,2004-05-19 06:48:45,2004-05-19
1019,1136,2004-05-19 06:48:50,2004-05-19
1136,1019,2004-05-19 06:49:13,2004-05-19
307,341,2004-05-19 06:49:25,2004-05-19
341,323,2004-05-19 06:49:40,2004-05-19
323,341,2004-05-19 06:50:08,2004-05-19
277,254,2004-05-19 06:50:12,2004-05-19
341,307,2004-05-19 06:50:12,2004-05-19
161,30,2004-05-19 06:50:26,2004-05-19
341,323,2004-05-19 06:50:47,2004-05-19
254,277,2004-05-19 06:51:14,2004-05-19
149,823,2004-05-19 06:51:50,2004-05-19
307,341,2004-05-19 06:52:11,2004-05-19
679,30,2004-05-19 06:52:44,2004-05-19
679,161,2004-05-19 06:52:59,2004-05-19
323,341,2004-05-19 06:53:13,2004-05-19
277,254,2004-05-19 06:53:20,2004-05-19
161,679,2004-05-19 06:53:47,2004-05-19
341,307,2004-05-19 06:53:47,2004-05-19
307,341,2004-05-19 06:54:33,2004-05-19
254,277,2004-05-19 06:54:39,2004-05-19
181,495,2004-05-19 06:54:51,2004-05-19
605,181,2004-05-19 06:55:15,2004-05-19
254,277,2004-05-19 06:55:16,2004-05-19
341,307,2004-05-19 06:55:29,2004-05-19
181,766,2004-05-19 06:55:42,2004-05-19
679,161,2004-05-19 06:55:48,2004-05-19
277,254,2004-05-19 06:56:04,2004-05-19
307,341,2004-05-19 06:56:05,2004-05-19
277,254,2004-05-19 06:56:32,2004-05-19
249,1181,2004-05-19 06:56:39,2004-05-19
632,323,2004-05-19 06:56:49,2004-05-19
193,149,2004-05-19 06:56:53,2004-05-19
161,679,2004-05-19 06:57:20,2004-05-19
834,8,2004-05-19 06:57:41,2004-05-19
254,277,2004-05-19 06:57:42,2004-05-19
254,277,2004-05-19 06:58:02,2004-05-19
1039,254,2004-05-19 06:58:28,2004-05-19
1124,638,2004-05-19 06:58:33,2004-05-19
277,254,2004-05-19 06:58:42,2004-05-19
